timestamp,quote_timestamp,price,size,reason
2026-09-14 12:41:40.774083837-04:00,2026-09-14 12:41:40.772091929-04:00,1543.65,1,inside_spread_unclassified
2026-09-14 12:41:49.664247937-04:00,2026-09-14 12:41:47.316970191-04:00,1543.78,40,inside_spread_unclassified
2026-09-14 12:41:50.038991547-04:00,2026-09-14 12:41:47.316970191-04:00,1543.78,50,inside_spread_unclassified
2026-09-14 12:41:50.046688007-04:00,2026-09-14 12:41:47.316970191-04:00,1543.78,50,inside_spread_unclassified
2026-09-14 12:41:51.547443689-04:00,2026-09-14 12:41:47.316970191-04:00,1543.78,1,inside_spread_unclassified
2026-09-14 12:41:51.727520395-04:00,2026-09-14 12:41:51.727377696-04:00,1543.74,40,inside_spread_unclassified
2026-09-14 12:41:51.744739900-04:00,2026-09-14 12:41:51.727961776-04:00,1543.67,40,inside_spread_unclassified
2026-09-14 12:41:56.468885943-04:00,2026-09-14 12:41:55.881725214-04:00,1544.18,40,inside_spread_unclassified
2026-09-14 12:42:06.897179340-04:00,2026-09-14 12:42:06.591228117-04:00,1544.27,4,inside_spread_unclassified
2026-09-14 12:42:19.254333120-04:00,2026-09-14 12:42:18.630484191-04:00,1544.24,6,inside_spread_unclassified
2026-09-14 12:42:19.455213259-04:00,2026-09-14 12:42:18.630484191-04:00,1544.23,1,inside_spread_unclassified
2026-09-14 12:42:38.268022141-04:00,2026-09-14 12:42:35.721943808-04:00,1544.0,1,inside_spread_unclassified
2026-09-14 12:42:54.111383469-04:00,2026-09-14 12:42:53.399299205-04:00,1544.64,1,inside_spread_unclassified
2026-09-14 12:42:54.111394059-04:00,2026-09-14 12:42:53.399299205-04:00,1544.64,4,inside_spread_unclassified
